dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s
H16_philow_rholow_s13,chronos-2:autogluon/chronos-2,0.3252989805976588,0.3661741769027821,1.0,1024,128,4.7,3.08,0.01,0.0
H16_philow_rholow_s14,chronos-2:autogluon/chronos-2,0.31353993322010654,0.36264590449757117,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rholow_s15,chronos-2:autogluon/chronos-2,0.3227606858992279,0.36326539848948347,1.0,1024,128,3.8,3.08,0.01,0.0
H16_philow_rhomid_s00,chronos-2:autogluon/chronos-2,0.3166058913480383,0.3613569911851628,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s01,chronos-2:autogluon/chronos-2,0.32269071720417886,0.36717873745918445,1.0,1024,128,3.7,3.09,0.01,0.0
H16_philow_rhomid_s02,chronos-2:autogluon/chronos-2,0.32190408672940485,0.3651488231137602,1.0,1024,128,4.6,3.09,0.01,0.0
H16_philow_rhomid_s03,chronos-2:autogluon/chronos-2,0.31992545631256186,0.36237986248072973,1.0,1024,128,5.3,3.77,0.01,0.0
H16_philow_rhomid_s04,chronos-2:autogluon/chronos-2,0.3188122449786266,0.3615428394678336,1.0,1024,128,4.5,3.09,0.01,0.0
H16_philow_rhomid_s05,chronos-2:autogluon/chronos-2,0.3181842565057303,0.36361629348164526,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s06,chronos-2:autogluon/chronos-2,0.323490564905595,0.36160483466738685,1.0,1024,128,4.6,3.07,0.01,0.0
H16_philow_rhomid_s07,chronos-2:autogluon/chronos-2,0.3257853545552801,0.36955223787413843,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s08,chronos-2:autogluon/chronos-2,0.3243423541299621,0.3670050079018531,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s09,chronos-2:autogluon/chronos-2,0.3189599043734219,0.36634327788851884,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s10,chronos-2:autogluon/chronos-2,0.3224113774053845,0.36774488151689333,1.0,1024,128,5.2,3.78,0.01,0.0
H16_philow_rhomid_s11,chronos-2:autogluon/chronos-2,0.3291252884529394,0.36093801246118584,1.0,1024,128,3.8,3.09,0.01,0.0
H16_philow_rhomid_s12,chronos-2:autogluon/chronos-2,0.3201274929448688,0.3621665168172849,1.0,1024,128,4.7,3.08,0.01,0.0
H16_philow_rhomid_s13,chronos-2:autogluon/chronos-2,0.3252989805976588,0.3661741769027821,1.0,1024,128,3.9,3.07,0.01,0.0
H16_philow_rhomid_s14,chronos-2:autogluon/chronos-2,0.31353993322010654,0.36264590449757117,1.0,1024,128,4.6,3.08,0.01,0.0
H16_philow_rhomid_s15,chronos-2:autogluon/chronos-2,0.3227606858992279,0.36326539848948347,1.0,1024,128,4.6,3.07,0.01,0.0
H16_phimid_rhohigh_s00,chronos-2:autogluon/chronos-2,0.2460430150234567,0.2774858053805102,1.0,1024,128,5.1,3.09,0.01,0.0
H16_phimid_rhohigh_s01,chronos-2:autogluon/chronos-2,0.2503882539656362,0.2823895266049347,1.0,1024,128,5.8,3.82,0.01,0.0
H16_phimid_rhohigh_s02,chronos-2:autogluon/chronos-2,0.24974568620795867,0.28052889784870594,1.0,1024,128,4.9,3.09,0.01,0.0
H16_phimid_rhohigh_s03,chronos-2:autogluon/chronos-2,0.24940353762532125,0.2804714113158149,1.0,1024,128,4.5,3.06,0.01,0.0
H16_phimid_rhohigh_s04,chronos-2:autogluon/chronos-2,0.2476555257241694,0.27810596100388535,1.0,1024,128,4.5,3.06,0.01,0.0
H16_phimid_rhohigh_s05,chronos-2:autogluon/chronos-2,0.24427993531540518,0.2796431192459342,1.0,1024,128,4.6,3.07,0.01,0.0
H16_phimid_rhohigh_s06,chronos-2:autogluon/chronos-2,0.2520816733389753,0.27916118559993264,1.0,1024,128,4.6,3.07,0.01,0.0
H16_phimid_rhohigh_s07,chronos-2:autogluon/chronos-2,0.25198599685974343,0.28417269832861186,1.0,1024,128,3.9,3.09,0.01,0.0
H16_phimid_rhohigh_s08,chronos-2:autogluon/chronos-2,0.2516923296631845,0.2828976730033063,1.0,1024,128,4.6,3.09,0.01,0.0
H16_phimid_rhohigh_s09,chronos-2:autogluon/chronos-2,0.24953916596806489,0.28235651751670754,1.0,1024,128,5.9,3.12,0.01,0.0
H16_phimid_rhohigh_s10,chronos-2:autogluon/chronos-2,0.24895534342450013,0.2811802273117937,1.0,1024,128,4.6,3.07,0.01,0.0
H16_phimid_rhohigh_s11,chronos-2:autogluon/chronos-2,0.25383772552985817,0.2767348875406579,1.0,1024,128,4.6,3.06,0.01,0.0
H16_phimid_rhohigh_s12,chronos-2:autogluon/chronos-2,0.24720135715659142,0.27682391886706437,1.0,1024,128,3.8,3.05,0.01,0.0
H16_phimid_rhohigh_s13,chronos-2:autogluon/chronos-2,0.24914200638977255,0.2794294879620865,1.0,1024,128,4.5,3.04,0.01,0.0
H16_phimid_rhohigh_s14,chronos-2:autogluon/chronos-2,0.24448224010545186,0.2801074084596739,1.0,1024,128,4.6,3.09,0.01,0.0
H16_phimid_rhohigh_s15,chronos-2:autogluon/chronos-2,0.24893382175861342,0.28064629572572675,1.0,1024,128,4.5,3.09,0.01,0.0
H16_phimid_rholow_s00,chronos-2:autogluon/chronos-2,0.2426607320504169,0.2741961803044435,1.0,1024,128,5.3,3.14,0.01,0.0
H16_phimid_rholow_s01,chronos-2:autogluon/chronos-2,0.2466138056116421,0.2780478649600838,1.0,1024,128,4.7,3.07,0.01,0.0
H16_phimid_rholow_s02,chronos-2:autogluon/chronos-2,0.2464139588916394,0.2762918577039417,1.0,1024,128,4.5,3.06,0.01,0.0
H16_phimid_rholow_s03,chronos-2:autogluon/chronos-2,0.24704911826055648,0.27541351928504865,1.0,1024,128,4.5,3.02,0.01,0.0
H16_phimid_rholow_s04,chronos-2:autogluon/chronos-2,0.24691083457749893,0.2748309974401595,1.0,1024,128,4.5,3.03,0.01,0.0
H16_phimid_rholow_s05,chronos-2:autogluon/chronos-2,0.2418157575157474,0.27738597164664996,1.0,1024,128,4.8,3.08,0.01,0.0
H16_phimid_rholow_s06,chronos-2:autogluon/chronos-2,0.24940128827867278,0.27574792998626607,1.0,1024,128,4.4,3.08,0.01,0.0
H16_phimid_rholow_s07,chronos-2:autogluon/chronos-2,0.25023656726485993,0.2820750629569881,1.0,1024,128,5.4,3.93,0.01,0.0
H16_phimid_rholow_s08,chronos-2:autogluon/chronos-2,0.24795696461509803,0.2778029316302988,1.0,1024,128,4.6,3.07,0.01,0.0
H16_phimid_rholow_s09,chronos-2:autogluon/chronos-2,0.24241583622674567,0.27759238440387046,1.0,1024,128,4.5,3.05,0.01,0.0
H16_phimid_rholow_s10,chronos-2:autogluon/chronos-2,0.2480079026927937,0.27839809142282973,1.0,1024,128,4.5,3.03,0.01,0.0
H16_phimid_rholow_s11,chronos-2:autogluon/chronos-2,0.2501242179106698,0.27507470880929885,1.0,1024,128,4.5,3.03,0.01,0.0
H16_phimid_rholow_s12,chronos-2:autogluon/chronos-2,0.24276256578009944,0.27453741145644106,1.0,1024,128,4.6,3.08,0.01,0.0
H16_phimid_rholow_s13,chronos-2:autogluon/chronos-2,0.24734814242442527,0.27871307796741296,1.0,1024,128,4.6,3.08,0.01,0.0
H16_phimid_rholow_s14,chronos-2:autogluon/chronos-2,0.2431211362854324,0.276986472412526,1.0,1024,128,4.5,3.91,0.01,0.0
H16_phimid_rholow_s15,chronos-2:autogluon/chronos-2,0.2489818764328,0.2774423999806797,1.0,1024,128,3.7,3.1,0.01,0.0
H16_phimid_rhomid_s00,chronos-2:autogluon/chronos-2,0.2480094444139801,0.279692505854038,1.0,1024,128,4.4,3.06,0.01,0.0
H16_phimid_rhomid_s01,chronos-2:autogluon/chronos-2,0.25095140792401077,0.28425173030996,1.0,1024,128,3.7,3.06,0.01,0.0
H16_phimid_rhomid_s02,chronos-2:autogluon/chronos-2,0.2521818616739597,0.28077642330377856,1.0,1024,128,4.6,3.01,0.01,0.0
H16_phimid_rhomid_s03,chronos-2:autogluon/chronos-2,0.25173754251256375,0.28013557574900383,1.0,1024,128,4.5,3.08,0.01,0.0
H16_phimid_rhomid_s04,chronos-2:autogluon/chronos-2,0.25316294360996716,0.2815365123497583,1.0,1024,128,4.5,3.08,0.01,0.0
H16_phimid_rhomid_s05,chronos-2:autogluon/chronos-2,0.24898384807758883,0.28250645883172415,1.0,1024,128,4.6,3.12,0.01,0.0
H16_phimid_rhomid_s06,chronos-2:autogluon/chronos-2,0.25309923959226555,0.2816996830204111,1.0,1024,128,5.4,3.13,0.01,0.0
H16_phimid_rhomid_s07,chronos-2:autogluon/chronos-2,0.2542239098050047,0.287054297130091,1.0,1024,128,4.4,3.06,0.01,0.0
H16_phimid_rhomid_s08,chronos-2:autogluon/chronos-2,0.2551042217968331,0.2835055845640564,1.0,1024,128,4.6,3.05,0.01,0.0
H16_phimid_rhomid_s09,chronos-2:autogluon/chronos-2,0.24879645503657072,0.2819842297640578,1.0,1024,128,4.5,3.02,0.01,0.0
H16_phimid_rhomid_s10,chronos-2:autogluon/chronos-2,0.25176369246658925,0.282996469119544,1.0,1024,128,4.5,3.05,0.01,0.0
H16_phimid_rhomid_s11,chronos-2:autogluon/chronos-2,0.2563353638923276,0.278866120808362,1.0,1024,128,4.7,3.08,0.01,0.0
H16_phimid_rhomid_s12,chronos-2:autogluon/chronos-2,0.24831490698144987,0.27929225460942636,1.0,1024,128,4.7,3.12,0.01,0.0
H16_phimid_rhomid_s13,chronos-2:autogluon/chronos-2,0.2531693109028621,0.28338451346545424,1.0,1024,128,5.4,3.92,0.01,0.0
H16_phimid_rhomid_s14,chronos-2:autogluon/chronos-2,0.2468065583521012,0.2809245402049712,1.0,1024,128,4.6,3.06,0.01,0.0
H16_phimid_rhomid_s15,chronos-2:autogluon/chronos-2,0.253956432093967,0.28164485787181415,1.0,1024,128,5.0,3.06,0.01,0.0
H256_phihigh_rhohigh_s00,chronos-2:autogluon/chronos-2,0.1622313687713875,0.23022509382505202,1.0,1024,128,5.6,3.35,0.11,0.0
H256_phihigh_rhohigh_s01,chronos-2:autogluon/chronos-2,0.15737242722373143,0.2248346996056687,1.0,1024,128,5.3,3.44,0.07,0.0
H256_phihigh_rhohigh_s02,chronos-2:autogluon/chronos-2,0.15701875791168485,0.22381646250417392,1.0,1024,128,5.3,3.45,0.06,0.0
H256_phihigh_rhohigh_s03,chronos-2:autogluon/chronos-2,0.15928255699824986,0.22920133212147475,1.0,1024,128,5.7,4.29,0.06,0.0
H256_phihigh_rhohigh_s04,chronos-2:autogluon/chronos-2,0.16484846985982388,0.23780508965962982,1.0,1024,128,5.3,3.42,0.05,0.0
H256_phihigh_rhohigh_s05,chronos-2:autogluon/chronos-2,0.15979396250140063,0.2287744050380064,1.0,1024,128,5.4,3.39,0.06,0.0
H256_phihigh_rhohigh_s06,chronos-2:autogluon/chronos-2,0.16179407593495726,0.23153489560731472,1.0,1024,128,5.0,3.38,0.05,0.0
H256_phihigh_rhohigh_s07,chronos-2:autogluon/chronos-2,0.1670002541179975,0.23963326399883939,1.0,1024,128,5.2,3.44,0.09,0.0
H256_phihigh_rhohigh_s08,chronos-2:autogluon/chronos-2,0.1608347971756221,0.23179595197601402,1.0,1024,128,5.7,3.45,0.06,0.0
H256_phihigh_rhohigh_s09,chronos-2:autogluon/chronos-2,0.16054882351969882,0.23024008814922248,1.0,1024,128,5.4,3.5,0.08,0.0
H256_phihigh_rhohigh_s10,chronos-2:autogluon/chronos-2,0.16037029505283779,0.23177499461602574,1.0,1024,128,5.0,3.46,0.05,0.0
H256_phihigh_rhohigh_s11,chronos-2:autogluon/chronos-2,0.16278015247969307,0.23281368835475977,1.0,1024,128,4.5,3.46,0.08,0.0
H256_phihigh_rhohigh_s12,chronos-2:autogluon/chronos-2,0.15816294610607423,0.22872853079454802,1.0,1024,128,6.3,4.52,0.07,0.0
H256_phihigh_rhohigh_s13,chronos-2:autogluon/chronos-2,0.15761966038367942,0.22806452406327438,1.0,1024,128,5.4,3.6,0.05,0.0
H256_phihigh_rhohigh_s14,chronos-2:autogluon/chronos-2,0.15821899188776323,0.2267960627882808,1.0,1024,128,4.9,3.43,0.06,0.0
H256_phihigh_rhohigh_s15,chronos-2:autogluon/chronos-2,0.16200322318737131,0.23274540627341006,1.0,1024,128,5.5,3.22,0.05,0.0
H256_phihigh_rholow_s00,chronos-2:autogluon/chronos-2,0.1509037076752916,0.2141992226226681,1.0,1024,128,5.5,3.52,0.05,0.0
H256_phihigh_rholow_s01,chronos-2:autogluon/chronos-2,0.1472200897601037,0.21022894404541648,1.0,1024,128,5.2,3.47,0.08,0.0
H256_phihigh_rholow_s02,chronos-2:autogluon/chronos-2,0.14844455502710788,0.21234466995651372,1.0,1024,128,5.2,3.48,0.06,0.0
H256_phihigh_rholow_s03,chronos-2:autogluon/chronos-2,0.14566815067314795,0.2126061665537894,1.0,1024,128,5.7,3.47,0.06,0.0
H256_phihigh_rholow_s04,chronos-2:autogluon/chronos-2,0.14798429719520084,0.21347286260956247,1.0,1024,128,5.0,3.45,0.05,0.0
H256_phihigh_rholow_s05,chronos-2:autogluon/chronos-2,0.14923975759832897,0.21414114643348406,1.0,1024,128,5.2,3.47,0.09,0.0
H256_phihigh_rholow_s06,chronos-2:autogluon/chronos-2,0.15080161206039938,0.2159593295502826,1.0,1024,128,5.1,3.46,0.05,0.0
H256_phihigh_rholow_s07,chronos-2:autogluon/chronos-2,0.1506809891679735,0.21810554057114862,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phihigh_rholow_s08,chronos-2:autogluon/chronos-2,0.14888951510600762,0.21490316392427536,1.0,1024,128,5.2,3.46,0.07,0.0
H256_phihigh_rholow_s09,chronos-2:autogluon/chronos-2,0.1471768501697749,0.21555423012893493,1.0,1024,128,6.0,3.93,0.07,0.0
H256_phihigh_rholow_s10,chronos-2:autogluon/chronos-2,0.15205056069320877,0.22048545747521892,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phihigh_rholow_s11,chronos-2:autogluon/chronos-2,0.15103281458323792,0.2180173743486558,1.0,1024,128,5.0,3.46,0.06,0.0
H256_phihigh_rholow_s12,chronos-2:autogluon/chronos-2,0.14882925088017995,0.21356494391176645,1.0,1024,128,5.7,3.46,0.07,0.0
H256_phihigh_rholow_s13,chronos-2:autogluon/chronos-2,0.14947354652832168,0.21674199076314093,1.0,1024,128,5.2,3.46,0.06,0.0
H256_phihigh_rholow_s14,chronos-2:autogluon/chronos-2,0.14671710326890752,0.21027301314473756,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phihigh_rholow_s15,chronos-2:autogluon/chronos-2,0.14857300686941,0.21378199568854434,1.0,1024,128,5.0,4.1,0.05,0.0
H256_phihigh_rhomid_s00,chronos-2:autogluon/chronos-2,0.19128110156956113,0.2700499418417221,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phihigh_rhomid_s01,chronos-2:autogluon/chronos-2,0.18571941445561016,0.26556676743632346,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phihigh_rhomid_s02,chronos-2:autogluon/chronos-2,0.19048763432846733,0.2722881148475469,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phihigh_rhomid_s03,chronos-2:autogluon/chronos-2,0.1866924886860736,0.27019973723327456,0.9990234375,1024,128,5.2,3.46,0.07,0.0
H256_phihigh_rhomid_s04,chronos-2:autogluon/chronos-2,0.1951638144739644,0.2814032857457392,1.0,1024,128,5.2,3.47,0.09,0.0
H256_phihigh_rhomid_s05,chronos-2:autogluon/chronos-2,0.19388772319956188,0.27630631872719486,1.0,1024,128,5.5,3.96,0.06,0.0
H256_phihigh_rhomid_s06,chronos-2:autogluon/chronos-2,0.19178087308754194,0.2753468105409198,1.0,1024,128,5.3,3.51,0.06,0.0
H256_phihigh_rhomid_s07,chronos-2:autogluon/chronos-2,0.18807676803181494,0.2712715929636723,1.0,1024,128,5.3,3.48,0.05,0.0
H256_phihigh_rhomid_s08,chronos-2:autogluon/chronos-2,0.18661395022583932,0.2688469795730546,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phihigh_rhomid_s09,chronos-2:autogluon/chronos-2,0.18706415663517026,0.27102138735878006,1.0,1024,128,5.2,3.45,0.05,0.0
H256_phihigh_rhomid_s10,chronos-2:autogluon/chronos-2,0.18712984228881885,0.2702453611570168,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phihigh_rhomid_s11,chronos-2:autogluon/chronos-2,0.19188440501983123,0.2729982717378644,1.0,1024,128,5.2,3.45,0.05,0.0
H256_phihigh_rhomid_s12,chronos-2:autogluon/chronos-2,0.1860442549133305,0.2662055912405119,1.0,1024,128,5.5,3.46,0.05,0.0
H256_phihigh_rhomid_s13,chronos-2:autogluon/chronos-2,0.19780906614506552,0.2835751717633317,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phihigh_rhomid_s14,chronos-2:autogluon/chronos-2,0.18691663512819412,0.2671865250925067,0.9990234375,1024,128,5.3,3.46,0.07,0.0
H256_phihigh_rhomid_s15,chronos-2:autogluon/chronos-2,0.19162101035146117,0.2756058996472259,1.0,1024,128,5.5,3.46,0.05,0.0
H256_philow_rhohigh_s00,chronos-2:autogluon/chronos-2,0.27508610375931114,0.3628133936908066,1.0,1024,128,5.3,3.48,0.05,0.0
H256_philow_rhohigh_s01,chronos-2:autogluon/chronos-2,0.27353705495276726,0.3628178674317323,1.0,1024,128,5.1,3.46,0.05,0.0
H256_philow_rhohigh_s02,chronos-2:autogluon/chronos-2,0.2767651319667632,0.36570139904469773,1.0,1024,128,5.8,4.03,0.06,0.0
H256_philow_rhohigh_s03,chronos-2:autogluon/chronos-2,0.27465195154514044,0.3687921479712737,1.0,1024,128,5.3,3.46,0.05,0.0
H256_philow_rhohigh_s04,chronos-2:autogluon/chronos-2,0.27489878018795455,0.36608529670466344,1.0,1024,128,5.5,3.46,0.06,0.0
H256_philow_rhohigh_s05,chronos-2:autogluon/chronos-2,0.27555282624415633,0.3677198908929685,1.0,1024,128,4.3,3.47,0.05,0.0
H256_philow_rhohigh_s06,chronos-2:autogluon/chronos-2,0.27692234806265165,0.36827579391038173,1.0,1024,128,5.0,3.46,0.05,0.0
H256_philow_rhohigh_s07,chronos-2:autogluon/chronos-2,0.2761129188383012,0.3690433224917757,1.0,1024,128,5.1,3.45,0.05,0.0
H256_philow_rhohigh_s08,chronos-2:autogluon/chronos-2,0.2746524525507947,0.367594653177148,1.0,1024,128,5.3,3.97,0.07,0.0
H256_philow_rhohigh_s09,chronos-2:autogluon/chronos-2,0.2759862647885415,0.3697982855101186,1.0,1024,128,4.2,3.47,0.05,0.0
H256_philow_rhohigh_s10,chronos-2:autogluon/chronos-2,0.2770024571152295,0.3706943675086324,1.0,1024,128,5.5,3.48,0.05,0.0
H256_philow_rhohigh_s11,chronos-2:autogluon/chronos-2,0.2751114812573168,0.36729808278287057,1.0,1024,128,5.2,3.45,0.05,0.0
H256_philow_rhohigh_s12,chronos-2:autogluon/chronos-2,0.27526450046128764,0.36642405042918136,1.0,1024,128,5.2,3.46,0.05,0.0
H256_philow_rhohigh_s13,chronos-2:autogluon/chronos-2,0.27645455470169117,0.3691967812277771,1.0,1024,128,4.8,3.46,0.05,0.0
H256_philow_rhohigh_s14,chronos-2:autogluon/chronos-2,0.2749642727765902,0.3664035086256445,1.0,1024,128,4.7,3.46,0.05,0.0
H256_philow_rhohigh_s15,chronos-2:autogluon/chronos-2,0.27649183589529086,0.3677624876305054,1.0,1024,128,5.5,3.99,0.06,0.0
H256_philow_rholow_s00,chronos-2:autogluon/chronos-2,0.27508610375931114,0.3628133936908066,1.0,1024,128,4.2,3.47,0.05,0.0
H256_philow_rholow_s01,chronos-2:autogluon/chronos-2,0.27353705495276726,0.3628178674317323,1.0,1024,128,4.9,3.46,0.05,0.0
H256_philow_rholow_s02,chronos-2:autogluon/chronos-2,0.2767651319667632,0.36570139904469773,1.0,1024,128,4.7,3.46,0.06,0.0
H256_philow_rholow_s03,chronos-2:autogluon/chronos-2,0.27465195154514044,0.3687921479712737,1.0,1024,128,5.2,3.46,0.05,0.0
H256_philow_rholow_s04,chronos-2:autogluon/chronos-2,0.27489878018795455,0.36608529670466344,1.0,1024,128,5.1,3.46,0.05,0.0
H256_philow_rholow_s05,chronos-2:autogluon/chronos-2,0.27555282624415633,0.3677198908929685,1.0,1024,128,5.2,3.55,0.06,0.0
H256_philow_rholow_s06,chronos-2:autogluon/chronos-2,0.27692234806265165,0.36827579391038173,1.0,1024,128,5.9,3.47,0.07,0.0
H256_philow_rholow_s07,chronos-2:autogluon/chronos-2,0.2761129188383012,0.3690433224917757,1.0,1024,128,5.6,3.46,0.05,0.0
H256_philow_rholow_s08,chronos-2:autogluon/chronos-2,0.2746524525507947,0.367594653177148,1.0,1024,128,5.2,3.46,0.05,0.0
H256_philow_rholow_s09,chronos-2:autogluon/chronos-2,0.2759862647885415,0.3697982855101186,1.0,1024,128,5.0,3.46,0.05,0.0
H256_philow_rholow_s10,chronos-2:autogluon/chronos-2,0.2770024571152295,0.3706943675086324,1.0,1024,128,5.0,3.46,0.05,0.0
H256_philow_rholow_s11,chronos-2:autogluon/chronos-2,0.2751114812573168,0.36729808278287057,1.0,1024,128,5.2,3.46,0.06,0.0
H256_philow_rholow_s12,chronos-2:autogluon/chronos-2,0.27526450046128764,0.36642405042918136,1.0,1024,128,5.8,3.52,0.05,0.0
H256_philow_rholow_s13,chronos-2:autogluon/chronos-2,0.27645455470169117,0.3691967812277771,1.0,1024,128,5.3,3.46,0.04,0.0
H256_philow_rholow_s14,chronos-2:autogluon/chronos-2,0.2749642727765902,0.3664035086256445,1.0,1024,128,5.2,3.45,0.05,0.0
H256_philow_rholow_s15,chronos-2:autogluon/chronos-2,0.27649183589529086,0.3677624876305054,1.0,1024,128,5.2,3.47,0.05,0.0
H256_philow_rhomid_s00,chronos-2:autogluon/chronos-2,0.27508610375931114,0.3628133936908066,1.0,1024,128,5.4,3.47,0.06,0.0
H256_philow_rhomid_s01,chronos-2:autogluon/chronos-2,0.27353705495276726,0.3628178674317323,1.0,1024,128,5.2,3.45,0.05,0.0
H256_philow_rhomid_s02,chronos-2:autogluon/chronos-2,0.2767651319667632,0.36570139904469773,1.0,1024,128,5.7,3.97,0.05,0.0
H256_philow_rhomid_s03,chronos-2:autogluon/chronos-2,0.27465195154514044,0.3687921479712737,1.0,1024,128,5.2,3.47,0.07,0.0
H256_philow_rhomid_s04,chronos-2:autogluon/chronos-2,0.27489878018795455,0.36608529670466344,1.0,1024,128,5.3,3.46,0.05,0.0
H256_philow_rhomid_s05,chronos-2:autogluon/chronos-2,0.27555282624415633,0.3677198908929685,1.0,1024,128,4.5,3.46,0.05,0.0
H256_philow_rhomid_s06,chronos-2:autogluon/chronos-2,0.27692234806265165,0.36827579391038173,1.0,1024,128,5.0,3.46,0.05,0.0
H256_philow_rhomid_s07,chronos-2:autogluon/chronos-2,0.2761129188383012,0.3690433224917757,1.0,1024,128,5.2,3.46,0.05,0.0
H256_philow_rhomid_s08,chronos-2:autogluon/chronos-2,0.2746524525507947,0.367594653177148,1.0,1024,128,5.7,3.97,0.05,0.0
H256_philow_rhomid_s09,chronos-2:autogluon/chronos-2,0.2759862647885415,0.3697982855101186,1.0,1024,128,4.7,3.47,0.06,0.0
H256_philow_rhomid_s10,chronos-2:autogluon/chronos-2,0.2770024571152295,0.3706943675086324,1.0,1024,128,5.0,3.46,0.05,0.0
H256_philow_rhomid_s11,chronos-2:autogluon/chronos-2,0.2751114812573168,0.36729808278287057,1.0,1024,128,4.2,3.47,0.05,0.0
H256_philow_rhomid_s12,chronos-2:autogluon/chronos-2,0.27526450046128764,0.36642405042918136,1.0,1024,128,5.3,3.55,0.05,0.0
H256_philow_rhomid_s13,chronos-2:autogluon/chronos-2,0.27645455470169117,0.3691967812277771,1.0,1024,128,4.9,3.47,0.06,0.0
H256_philow_rhomid_s14,chronos-2:autogluon/chronos-2,0.2749642727765902,0.3664035086256445,1.0,1024,128,4.6,3.59,0.05,0.0
H256_philow_rhomid_s15,chronos-2:autogluon/chronos-2,0.27649183589529086,0.3677624876305054,1.0,1024,128,5.1,3.99,0.05,0.0
H256_phimid_rhohigh_s00,chronos-2:autogluon/chronos-2,0.23807458865142778,0.32513793154087756,1.0,1024,128,5.1,3.48,0.05,0.0
H256_phimid_rhohigh_s01,chronos-2:autogluon/chronos-2,0.23648884119097333,0.3266804733861428,1.0,1024,128,5.2,3.45,0.05,0.0
H256_phimid_rhohigh_s02,chronos-2:autogluon/chronos-2,0.24156493417591512,0.33261459701880236,1.0,1024,128,5.2,3.45,0.05,0.0
H256_phimid_rhohigh_s03,chronos-2:autogluon/chronos-2,0.23389960634810542,0.3283732113771401,1.0,1024,128,5.2,3.47,0.05,0.0
H256_phimid_rhohigh_s04,chronos-2:autogluon/chronos-2,0.2415034013702722,0.33453416603356717,1.0,1024,128,4.2,3.47,0.07,0.0
H256_phimid_rhohigh_s05,chronos-2:autogluon/chronos-2,0.23808047952364686,0.3300487831713514,1.0,1024,128,4.3,3.51,0.05,0.0
H256_phimid_rhohigh_s06,chronos-2:autogluon/chronos-2,0.2421169789715113,0.3363719957487544,1.0,1024,128,5.6,3.49,0.07,0.0
H256_phimid_rhohigh_s07,chronos-2:autogluon/chronos-2,0.24145155039601504,0.335458342217609,1.0,1024,128,5.3,3.42,0.05,0.0
H256_phimid_rhohigh_s08,chronos-2:autogluon/chronos-2,0.23456869921681833,0.3272346755976139,1.0,1024,128,5.1,3.4,0.05,0.0
H256_phimid_rhohigh_s09,chronos-2:autogluon/chronos-2,0.23743127398124794,0.33216699983806913,1.0,1024,128,5.2,3.48,0.07,0.0
H256_phimid_rhohigh_s10,chronos-2:autogluon/chronos-2,0.23832262395873383,0.33284861395201115,1.0,1024,128,4.5,3.47,0.05,0.0
H256_phimid_rhohigh_s11,chronos-2:autogluon/chronos-2,0.24048466794057172,0.334684776441431,1.0,1024,128,4.8,3.47,0.05,0.0
H256_phimid_rhohigh_s12,chronos-2:autogluon/chronos-2,0.23468816649084454,0.32523203064969797,1.0,1024,128,4.8,4.03,0.05,0.0
H256_phimid_rhohigh_s13,chronos-2:autogluon/chronos-2,0.24015480444469117,0.33357059292636926,1.0,1024,128,5.2,3.48,0.06,0.0
H256_phimid_rhohigh_s14,chronos-2:autogluon/chronos-2,0.23609458369013092,0.32758500448331174,1.0,1024,128,5.3,3.41,0.05,0.0
H256_phimid_rhohigh_s15,chronos-2:autogluon/chronos-2,0.2388740301409239,0.3301334330765747,1.0,1024,128,5.1,3.45,0.05,0.0
H256_phimid_rholow_s00,chronos-2:autogluon/chronos-2,0.21996329759572064,0.30246925848510325,1.0,1024,128,5.2,3.46,0.05,0.0
H256_phimid_rholow_s01,chronos-2:autogluon/chronos-2,0.21689551801943757,0.2993938654992242,1.0,1024,128,5.2,3.48,0.05,0.0
H256_phimid_rholow_s02,chronos-2:autogluon/chronos-2,0.21996178811015235,0.30310742872374163,1.0,1024,128,5.2,3.47,0.06,0.0
H256_phimid_rholow_s03,chronos-2:autogluon/chronos-2,0.21856091666609717,0.3066924488331588,1.0,1024,128,4.8,4.05,0.05,0.0
H256_phimid_rholow_s04,chronos-2:autogluon/chronos-2,0.21958946015018302,0.30535443990501115,1.0,1024,128,5.0,3.46,0.05,0.0
H256_phimid_rholow_s05,chronos-2:autogluon/chronos-2,0.22019483064800238,0.30663149204381274,1.0,1024,128,5.0,3.45,0.05,0.0
H256_phimid_rholow_s06,chronos-2:autogluon/chronos-2,0.22135002096162626,0.3066734629953963,1.0,1024,128,5.1,3.46,0.05,0.0
